1	63	-92.05594
1	64	-92.15556
1	65	-92.25622
1	66	-92.35872
1	67	-92.46384
1	68	-92.57237
1	69	-92.68508
1	70	-92.80272
1	71	-92.92599
1	72	-93.05555
1	73	-93.19201
1	74	-93.33593
1	75	-93.48781
1	76	-93.64808
1	77	-93.81712
1	78	-93.99522
1	79	-94.18262
1	80	-94.37950
1	81	-94.58595
1	82	-94.80200
1	83	-95.02761
1	84	-95.26268
1	85	-95.50705
1	86	-95.76047
1	87	-96.02265
1	88	-96.29324
1	89	-96.57183
1	90	-96.85794
1	91	-97.15108
1	92	-97.45066
1	93	-97.75609
1	94	-98.06673
1	95	-98.38189
1	96	-98.70086
1	97	-99.02292
1	98	-99.34731
1	99	-99.67326
1	100	-100.00000
2	0	-100.00000
2	1	-99.31461
2	2	-98.62832
2	3	-97.94026
2	4	-97.24959
2	5	-96.55556
2	6	-95.85751
2	7	-95.15490
2	8	-94.44734
2	9	-93.73461
2	10	-93.01672
2	11	-92.29386
2	12	-91.56652
2	13	-90.83544
2	14	-90.10170
2	15	-89.36669
2	16	-88.63213
2	17	-87.90012
2	18	-87.17310
2	19	-86.45389
2	20	-85.74562
2	21	-85.05175
2	22	-84.37600
2	23	-83.72232
2	24	-83.09477
2	25	-82.49750
2	26	-81.93461
2	27	-81.41005
2	28	-80.92752
2	29	-80.49033
2	30	-80.10133
2	31	-79.76277
2	32	-79.47624
2	33	-79.24261
2	34	-79.06196
2	35	-78.93363
2	36	-78.85616
2	37	-78.82739
2	38	-78.84455
2	39	-78.90426
2	40	-79.00275
2	41	-79.13589
2	42	-79.29934
2	43	-79.48870
2	44	-79.69956
2	45	-79.92763
2	46	-80.16885
2	47	-80.41944
2	48	-80.67594
2	49	-80.93529
2	50	-81.19483
2	51	-81.45235
2	52	-81.70604
2	53	-81.95454
2	54	-82.19689
2	55	-82.43251
2	56	-82.66120
2	57	-82.88307
2	58	-83.09856
2	59	-83.30834
2	60	-83.51335
2	61	-83.71470
2	62	-83.91365
2	63	-84.11161
2	64	-84.31008
2	65	-84.51062
2	66	-84.71481
2	67	-84.92426
2	68	-85.14055
2	69	-85.36524
2	70	-85.59982
2	71	-85.84569
2	72	-86.10420
2	73	-86.37657
2	74	-86.66391
2	75	-86.96723
2	76	-87.28740
2	77	-87.62517
2	78	-87.98113
2	79	-88.35578
2	80	-88.74943
2	81	-89.16229
2	82	-89.59443
2	83	-90.04576
2	84	-90.51607
2	85	-91.00504
2	86	-91.51217
2	87	-92.03689
2	88	-92.57849
2	89	-93.13612
2	90	-93.70887
2	91	-94.29570
2	92	-94.89548
2	93	-95.50698
2	94	-96.12893
2	95	-96.75996
2	96	-97.39864
2	97	-98.04351
2	98	-98.69306
2	99	-99.34575
2	100	-100.00000
3	0	-100.00000
3	1	-98.97304
3	2	-97.94470
3	3	-96.91364
3	4	-95.87858
3	5	-94.83835
3	6	-93.79194
3	7	-92.73851
3	8	-91.67744
3	9	-90.60836
3	10	-89.53124
3	11	-88.44636
3	12	-87.35440
3	13	-86.25646
3	14	-85.15411
3	15	-84.04942
3	16	-82.94496
3	17	-81.84388
3	18	-80.74986
3	19	-79.66711
3	20	-78.60040
3	21	-77.55494
3	22	-76.53641
3	23	-75.55079
3	24	-74.60431
3	25	-73.70330
3	26	-72.85404
3	27	-72.06260
3	28	-71.33465
3	29	-70.67533
3	30	-70.08902
3	31	-69.57920
3	32	-69.14833
3	33	-68.79777
3	34	-68.52765
3	35	-68.33695
3	36	-68.22343
3	37	-68.18377
3	38	-68.21367
3	39	-68.30797
3	40	-68.46084
3	41	-68.66594
3	42	-68.91664
3	43	-69.20616
3	44	-69.52779
3	45	-69.87498
3	46	-70.24154
3	47	-70.62172
3	48	-71.01029
3	49	-71.40263
3	50	-71.79473
3	51	-72.18325
3	52	-72.56550
3	53	-72.93946
3	54	-73.30370
3	55	-73.65739
3	56	-74.00027
3	57	-74.33256
3	58	-74.65493
3	59	-74.96847
3	60	-75.27459
3	61	-75.57502
3	62	-75.87170
3	63	-76.16678
3	64	-76.46254
3	65	-76.76135
3	66	-77.06564
3	67	-77.37784
3	68	-77.70035
3	69	-78.03552
3	70	-78.38561
3	71	-78.75276
3	72	-79.13899
3	73	-79.54615
3	74	-79.97591
3	75	-80.42980
3	76	-80.90913
3	77	-81.41502
3	78	-81.94837
3	79	-82.50992
3	80	-83.10015
3	81	-83.71937
3	82	-84.36767
3	83	-85.04492
3	84	-85.75082
3	85	-86.48485
3	86	-87.24629
3	87	-88.03427
3	88	-88.84769
3	89	-89.68531
3	90	-90.54573
3	91	-91.42738
3	92	-92.32856
3	93	-93.24743
3	94	-94.18205
3	95	-95.13037
3	96	-96.09023
3	97	-97.05943
3	98	-98.03568
3	99	-99.01665
3	100	-100.00000
4	0	-100.00000
4	1	-98.63285
4	2	-97.26380
4	3	-95.89101
4	4	-94.51272
4	5	-93.12733
4	6	-91.73340
4	7	-90.32977
4	8	-88.91553
4	9	-87.49016
4	10	-86.05352
4	11	-84.60594
4	12	-83.14825
4	13	-81.68188
4	14	-80.20886
4	15	-78.73190
4	16	-77.25443
4	17	-75.78060
4	18	-74.31534
4	19	-72.86431
4	20	-71.43391
4	21	-70.03122
4	22	-68.66390
4	23	-67.34013
4	24	-66.06839
4	25	-64.85735
4	26	-63.71565
4	27	-62.65164
4	28	-61.67317
4	29	-60.78734
4	30	-60.00022
4	31	-59.31667
4	32	-58.74013
4	33	-58.27248
4	34	-57.91394
4	35	-57.66308
4	36	-57.51683
4	37	-57.47059
4	38	-57.51839
4	39	-57.65311
4	40	-57.86669
4	41	-58.15040
4	42	-58.49511
4	43	-58.89153
4	44	-59.33045
4	45	-59.80295
4	46	-60.30060
4	47	-60.81560
4	48	-61.34089
4	49	-61.87021
4	50	-62.39821
4	51	-62.92041
4	52	-63.43327
4	53	-63.93409
4	54	-64.42104
4	55	-64.89309
4	56	-65.34993
4	57	-65.79196
4	58	-66.22014
4	59	-66.63600
4	60	-67.04153
4	61	-67.43908
4	62	-67.83135
4	63	-68.22127
4	64	-68.61194
4	65	-69.00661
4	66	-69.40856
4	67	-69.82110
4	68	-70.24748
4	69	-70.69088
4	70	-71.15434
4	71	-71.64076
4	72	-72.15285
4	73	-72.69311
4	74	-73.26379
4	75	-73.86694
4	76	-74.50430
4	77	-75.17739
4	78	-75.88743
4	79	-76.63537
4	80	-77.42189
4	81	-78.24737
4	82	-79.11194
4	83	-80.01544
4	84	-80.95744
4	85	-81.93724
4	86	-82.95389
4	87	-84.00619
4	88	-85.09268
4	89	-86.21170
4	90	-87.36135
4	91	-88.53953
4	92	-89.74394
4	93	-90.97213
4	94	-92.22148
4	95	-93.48923
4	96	-94.77249
4	97	-96.06829
4	98	-97.37357
4	99	-98.68519
4	100	-100.00000
5	0	-100.00000
5	1	-98.29455
5	2	-96.58664
5	3	-94.87388
5	4	-93.15398
5	5	-91.42484
5	6	-89.68457
5	7	-87.93162
5	8	-86.16476
5	9	-84.38323
5	10	-82.58675
5	11	-80.77562
5	12	-78.95080
5	13	-77.11395
5	14	-75.26755
5	15	-73.41491
5	16	-71.56025
5	17	-69.70875
5	18	-67.86658
5	19	-66.04087
5	20	-64.23971
5	21	-62.47211
5	22	-60.74786
5	23	-59.07743
5	24	-57.47176
5	25	-55.94207
5	26	-54.49956
5	27	-53.15513
5	28	-51.91905
5	29	-50.80062
5	30	-49.80784
5	31	-48.94713
5	32	-48.22304
5	33	-47.63807
5	34	-47.19255
5	35	-46.88461
5	36	-46.71022
5	37	-46.66336
5	38	-46.73619
5	39	-46.91939
5	40	-47.20241
5	41	-47.57387
5	42	-48.02188
5	43	-48.53440
5	44	-49.09952
5	45	-49.70577
5	46	-50.34232
5	47	-50.99921
5	48	-51.66744
5	49	-52.33911
5	50	-53.00747
5	51	-53.66693
5	52	-54.31307
5	53	-54.94259
5	54	-55.55330
5	55	-56.14399
5	56	-56.71442
5	57	-57.26519
5	58	-57.79767
5	59	-58.31388
5	60	-58.81643
5	61	-59.30843
5	62	-59.79336
5	63	-60.27500
5	64	-60.75736
5	65	-61.24458
5	66	-61.74090
5	67	-62.25052
5	68	-62.77759
5	69	-63.32617
5	70	-63.90011
5	71	-64.50310
5	72	-65.13855
5	73	-65.80964
5	74	-66.51922
5	75	-67.26985
5	76	-68.06375
5	77	-68.90281
5	78	-69.78858
5	79	-70.72225
5	80	-71.70465
5	81	-72.73629
5	82	-73.81729
5	83	-74.94746
5	84	-76.12625
5	85	-77.35278
5	86	-78.62584
5	87	-79.94391
5	88	-81.30516
5	89	-82.70746
5	90	-84.14844
5	91	-85.62543
5	92	-87.13555
5	93	-88.67568
5	94	-90.24252
5	95	-91.83257
5	96	-93.44222
5	97	-95.06768
5	98	-96.70511
5	99	-98.35054
5	100	-100.00000
6	0	-100.00000
6	1	-97.95871
6	2	-95.91434
6	3	-93.86389
6	4	-91.80448
6	5	-89.73346
6	6	-87.64844
6	7	-85.54737
6	8	-83.42867
6	9	-81.29125
6	10	-79.13462
6	11	-76.95900
6	12	-74.76536
6	13	-72.55559
6	14	-70.33248
6	15	-68.09992
6	16	-65.86290
6	17	-63.62758
6	18	-61.40136
6	19	-59.19287
6	20	-57.01197
6	21	-54.86966
6	22	-52.77800
6	23	-50.74996
6	24	-48.79915
6	25	-46.93960
6	26	-45.18539
6	27	-43.55028
6	28	-42.04729
6	29	-40.68825
6	30	-39.48341
6	31	-38.44098
6	32	-37.56683
6	33	-36.86421
6	34	-36.33358
6	35	-35.97258
6	36	-35.77609
6	37	-35.73643
6	38	-35.84364
6	39	-36.08584
6	40	-36.44969
6	41	-36.92077
6	42	-37.48414
6	43	-38.12466
6	44	-38.82747
6	45	-39.57828
6	46	-40.36371
6	47	-41.17147
6	48	-41.99055
6	49	-42.81133
6	50	-43.62564
6	51	-44.42677
6	52	-45.20948
6	53	-45.96991
6	54	-46.70556
6	55	-47.41516
6	56	-48.09857
6	57	-48.75673
6	58	-49.39146
6	59	-50.00540
6	60	-50.60190
6	61	-51.18486
6	62	-51.75865
6	63	-52.32800
6	64	-52.89790
6	65	-53.47347
6	66	-54.05994
6	67	-54.66248
6	68	-55.28621
6	69	-55.93608
6	70	-56.61684
6	71	-57.33296
6	72	-58.08862
6	73	-58.88767
6	74	-59.73359
6	75	-60.62948
6	76	-61.57804
6	77	-62.58153
6	78	-63.64183
6	79	-64.76038
6	80	-65.93818
6	81	-67.17583
6	82	-68.47347
6	83	-69.83087
6	84	-71.24733
6	85	-72.72180
6	86	-74.25279
6	87	-75.83845
6	88	-77.47657
6	89	-79.16456
6	90	-80.89952
6	91	-82.67822
6	92	-84.49715
6	93	-86.35252
6	94	-88.24033
6	95	-90.15633
6	96	-92.09612
6	97	-94.05512
6	98	-96.02863
6	99	-98.01187
6	100	-100.00000
7	0	-100.00000
7	1	-97.62594
7	2	-95.24812
7	3	-92.86285
7	4	-90.46661
7	5	-88.05609
7	6	-85.62834
7	7	-83.18076
7	8	-80.71130
7	9	-78.21847
7	10	-75.70149
7	11	-73.16038
7	12	-70.59608
7	13	-68.01054
7	14	-65.40687
7	15	-62.78941
7	16	-60.16385
7	17	-57.53731
7	18	-54.91841
7	19	-52.31730
7	20	-49.74563
7	21	-47.21655
7	22	-44.74454
7	23	-42.34526
7	24	-40.03529
7	25	-37.83180
7	26	-35.75213
7	27	-33.81331
7	28	-32.03156
7	29	-30.42169
7	30	-28.99656
7	31	-27.76654
7	32	-26.73910
7	33	-25.91836
7	34	-25.30498
7	35	-24.89604
7	36	-24.68514
7	37	-24.66264
7	38	-24.81609
7	39	-25.13066
7	40	-25.58972
7	41	-26.17541
7	42	-26.86924
7	43	-27.65264
7	44	-28.50741
7	45	-29.41618
7	46	-30.36277
7	47	-31.33241
7	48	-32.31196
7	49	-33.29002
7	50	-34.25698
7	51	-35.20503
7	52	-36.12816
7	53	-37.02202
7	54	-37.88388
7	55	-38.71250
7	56	-39.50799
7	57	-40.27169
7	58	-41.00603
7	59	-41.71438
7	60	-42.40091
7	61	-43.07045
7	62	-43.72838
7	63	-44.38047
7	64	-45.03276
7	65	-45.69147
7	66	-46.36289
7	67	-47.05326
7	68	-47.76869
7	69	-48.51512
7	70	-49.29820
7	71	-50.12327
7	72	-50.99530
7	73	-51.91884
7	74	-52.89800
7	75	-53.93646
7	76	-55.03738
7	77	-56.20344
7	78	-57.43684
7	79	-58.73926
7	80	-60.11188
7	81	-61.55537
7	82	-63.06991
7	83	-64.65519
7	84	-66.31041
7	85	-68.03428
7	86	-69.82506
7	87	-71.68054
7	88	-73.59810
7	89	-75.57469
7	90	-77.60685
7	91	-79.69077
7	92	-81.82229
7	93	-83.99694
7	94	-86.20994
7	95	-88.45631
7	96	-90.73081
7	97	-93.02803
7	98	-95.34242
7	99	-97.66833
7	100	-100.00000
8	0	-100.00000
8	1	-97.29693
8	2	-94.58934
8	3	-91.87278
8	4	-89.14300
8	5	-86.39597
8	6	-83.62805
8	7	-80.83604
8	8	-78.01730
8	9	-75.16984
8	10	-72.29249
8	11	-69.38496
8	12	-66.44803
8	13	-63.48363
8	14	-60.49504
8	15	-57.48699
8	16	-54.46577
8	17	-51.43940
8	18	-48.41768
8	19	-45.41227
8	20	-42.43671
8	21	-39.50637
8	22	-36.63834
8	23	-33.85124
8	24	-31.16495
8	25	-28.60018
8	26	-26.17801
8	27	-23.91928
8	28	-21.84395
8	29	-19.97038
8	30	-18.31458
8	31	-16.88955
8	32	-15.70464
8	33	-14.76515
8	34	-14.07195
8	35	-13.62147
8	36	-13.40577
8	37	-13.41290
8	38	-13.62742
8	39	-14.03099
8	40	-14.60311
8	41	-15.32190
8	42	-16.16479
8	43	-17.10924
8	44	-18.13333
8	45	-19.21627
8	46	-20.33878
8	47	-21.48345
8	48	-22.63487
8	49	-23.77981
8	50	-24.90721
8	51	-26.00823
8	52	-27.07611
8	53	-28.10613
8	54	-29.09545
8	55	-30.04297
8	56	-30.94919
8	57	-31.81601
8	58	-32.64659
8	59	-33.44517
8	60	-34.21689
8	61	-34.96766
8	62	-35.70396
8	63	-36.43273
8	64	-37.16120
8	65	-37.89677
8	66	-38.64690
8	67	-39.41896
8	68	-40.22017
8	69	-41.05750
8	70	-41.93758
8	71	-42.86663
8	72	-43.85046
8	73	-44.89437
8	74	-46.00313
8	75	-47.18097
8	76	-48.43157
8	77	-49.75802
8	78	-51.16284
8	79	-52.64795
8	80	-54.21470
8	81	-55.86386
8	82	-57.59561
8	83	-59.40959
8	84	-61.30483
8	85	-63.27986
8	86	-65.33262
8	87	-67.46056
8	88	-69.66062
8	89	-71.92924
8	90	-74.26242
8	91	-76.65573
8	92	-79.10431
8	93	-81.60298
8	94	-84.14620
8	95	-86.72816
8	96	-89.34277
8	97	-91.98377
8	98	-94.64471
8	99	-97.31900
8	100	-100.00000
9	0	-100.00000
9	1	-96.97245
9	2	-93.93953
9	3	-90.89595
9	4	-87.83662
9	5	-84.75674
9	6	-81.65186
9	7	-78.51806
9	8	-75.35201
9	9	-72.15112
9	10	-68.91366
9	11	-65.63895
9	12	-62.32743
9	13	-58.98091
9	14	-55.60269
9	15	-52.19773
9	16	-48.77285
9	17	-45.33684
9	18	-41.90063
9	19	-38.47739
9	20	-35.08257
9	21	-31.73387
9	22	-28.45120
9	23	-25.25642
9	24	-22.17309
9	25	-19.22596
9	26	-16.44044
9	27	-13.84184
9	28	-11.45460
9	29	-9.30131
9	30	-7.40184
9	31	-5.77242
9	32	-4.42479
9	33	-3.36564
9	34	-2.59621
9	35	-2.11211
9	36	-1.90356
9	37	-1.95579
9	38	-2.24970
9	39	-2.76275
9	40	-3.46984
9	41	-4.34428
9	42	-5.35878
9	43	-6.48621
9	44	-7.70042
9	45	-8.97677
9	46	-10.29264
9	47	-11.62773
9	48	-12.96426
9	49	-14.28712
9	50	-15.58384
9	51	-16.84456
9	52	-18.06192
9	53	-19.23093
9	54	-20.34880
9	55	-21.41474
9	56	-22.42979
9	57	-23.39657
9	58	-24.31916
9	59	-25.20282
9	60	-26.05384
9	61	-26.87933
9	62	-27.68707
9	63	-28.48528
9	64	-29.28253
9	65	-30.08751
9	66	-30.90897
9	67	-31.75551
9	68	-32.63555
9	69	-33.55714
9	70	-34.52797
9	71	-35.55522
9	72	-36.64556
9	73	-37.80505
9	74	-39.03916
9	75	-40.35273
9	76	-41.74992
9	77	-43.23424
9	78	-44.80853
9	79	-46.47499
9	80	-48.23511
9	81	-50.08975
9	82	-52.03910
9	83	-54.08271
9	84	-56.21948
9	85	-58.44769
9	86	-60.76500
9	87	-63.16846
9	88	-65.65457
9	89	-68.21924
9	90	-70.85788
9	91	-73.56540
9	92	-76.33625
9	93	-79.16448
9	94	-82.04373
9	95	-84.96734
9	96	-87.92836
9	97	-90.91958
9	98	-93.93363
9	99	-96.96298
9	100	-100.00000
10	0	-100.00000
10	1	-96.65334
10	2	-93.30037
10	3	-89.93486
10	4	-86.55081
10	5	-83.14249
10	6	-79.70459
10	7	-76.23232
10	8	-72.72156
10	9	-69.16895
10	10	-65.57210
10	11	-61.92973
10	12	-58.24184
10	13	-54.50990
10	14	-50.73707
10	15	-46.92840
10	16	-43.09105
10	17	-39.23447
10	18	-35.37062
10	19	-31.51411
10	20	-27.68230
10	21	-23.89535
10	22	-20.17616
10	23	-16.55016
10	24	-13.04503
10	25	-9.69014
10	26	-6.51594
10	27	-3.55306
10	28	-0.83128
10	29	1.62159
10	30	3.78093
10	31	5.62651
10	32	7.14356
10	33	8.32357
10	34	9.16487
10	35	9.67280
10	36	9.85942
10	37	9.74302
10	38	9.34715
10	39	8.69951
10	40	7.83079
10	41	6.77338
10	42	5.56018
10	43	4.22359
10	44	2.79464
10	45	1.30224
10	46	-0.22729
10	47	-1.77055
10	48	-3.30733
10	49	-4.82058
10	50	-6.29647
10	51	-7.72425
10	52	-9.09608
10	53	-10.40688
10	54	-11.65409
10	55	-12.83742
10	56	-13.95864
10	57	-15.02134
10	58	-16.03066
10	59	-16.99311
10	60	-17.91631
10	61	-18.80877
10	62	-19.67970
10	63	-20.53881
10	64	-21.39612
10	65	-22.26179
10	66	-23.14595
10	67	-24.05858
10	68	-25.00935
10	69	-26.00755
10	70	-27.06194
10	71	-28.18073
10	72	-29.37149
10	73	-30.64111
10	74	-31.99575
10	75	-33.44086
10	76	-34.98113
10	77	-36.62047
10	78	-38.36208
10	79	-40.20836
10	80	-42.16100
10	81	-44.22093
10	82	-46.38833
10	83	-48.66267
10	84	-51.04269
10	85	-53.52643
10	86	-56.11122
10	87	-58.79373
10	88	-61.56995
10	89	-64.43526
10	90	-67.38445
10	91	-70.41174
10	92	-73.51082
10	93	-76.67494
10	94	-79.89689
10	95	-83.16912
10	96	-86.48373
10	97	-89.83257
10	98	-93.20726
10	99	-96.59929
10	100	-100.00000
11	0	-100.00000
11	1	-96.34054
11	2	-92.67374
11	3	-88.99233
11	4	-85.28927
11	5	-81.55783
11	6	-77.79169
11	7	-73.98509
11	8	-70.13294
11	9	-66.23102
11	10	-62.27607
11	11	-58.26605
11	12	-54.20030
11	13	-50.07977
11	14	-45.90729
11	15	-41.68776
11	16	-37.42848
11	17	-33.13937
11	18	-28.83327
11	19	-24.52612
11	20	-20.23717
11	21	-15.98908
11	22	-11.80793
11	23	-7.72304
11	24	-3.76671
11	25	0.02637
11	26	3.61987
11	27	6.97684
11	28	10.06095
11	29	12.83801
11	30	15.27746
11	31	17.35398
11	32	19.04894
11	33	20.35149
11	34	21.25934
11	35	21.77900
11	36	21.92544
11	37	21.72131
11	38	21.19575
11	39	20.38286
11	40	19.32013
11	41	18.04683
11	42	16.60251
11	43	15.02577
11	44	13.35315
11	45	11.61837
11	46	9.85182
11	47	8.08012
11	48	6.32608
11	49	4.60860
11	50	2.94278
11	51	1.34013
11	52	-0.19127
11	53	-1.64643
11	54	-3.02325
11	55	-4.32220
11	56	-5.54602
11	57	-6.69947
11	58	-7.78903
11	59	-8.82266
11	60	-9.80952
11	61	-10.75973
11	62	-11.68414
11	63	-12.59413
11	64	-13.50135
11	65	-14.41757
11	66	-15.35447
11	67	-16.32350
11	68	-17.33574
11	69	-18.40175
11	70	-19.53150
11	71	-20.73426
11	72	-22.01856
11	73	-23.39214
11	74	-24.86188
11	75	-26.43385
11	76	-28.11325
11	77	-29.90445
11	78	-31.81094
11	79	-33.83538
11	80	-35.97961
11	81	-38.24463
11	82	-40.63061
11	83	-43.13695
11	84	-45.76219
11	85	-48.50412
11	86	-51.35973
11	87	-54.32527
11	88	-57.39623
11	89	-60.56741
11	90	-63.83293
11	91	-67.18627
11	92	-70.62036
11	93	-74.12757
11	94	-77.69979
11	95	-81.32852
11	96	-85.00488
11	97	-88.71970
11	98	-92.46357
11	99	-96.22690
11	100	-100.00000
12	0	-100.00000
12	1	-96.03510
12	2	-92.06171
12	3	-88.07144
12	4	-84.05612
12	5	-80.00787
12	6	-75.91925
12	7	-71.78339
12	8	-67.59411
12	9	-63.34610
12	10	-59.03510
12	11	-54.65809
12	12	-50.21353
12	13	-45.70161
12	14	-41.12455
12	15	-36.48687
12	16	-31.79572
12	17	-27.06127
12	18	-22.29697
12	19	-17.51993
12	20	-12.75118
12	21	-8.01588
12	22	-3.34343
12	23	1.23263
12	24	5.67485
12	25	9.94247
12	26	13.99222
12	27	17.77958
12	28	21.26024
12	29	24.39204
12	30	27.13691
12	31	29.46303
12	32	31.34673
12	33	32.77410
12	34	33.74200
12	35	34.25842
12	36	34.34201
12	37	34.02104
12	38	33.33168
12	39	32.31604
12	40	31.02003
12	41	29.49128
12	42	27.77728
12	43	25.92383
12	44	23.97380
12	45	21.96630
12	46	19.93605
12	47	17.91315
12	48	15.92294
12	49	13.98611
12	50	12.11887
12	51	10.33323
12	52	8.63732
12	53	7.03568
12	54	5.52971
12	55	4.11789
12	56	2.79623
12	57	1.55851
12	58	0.39666
12	59	-0.69898
12	60	-1.73937
12	61	-2.73648
12	62	-3.70302
12	63	-4.65223
12	64	-5.59759
12	65	-6.55267
12	66	-7.53085
12	67	-8.54522
12	68	-9.60835
12	69	-10.73222
12	70	-11.92805
12	71	-13.20626
12	72	-14.57637
12	73	-16.04699
12	74	-17.62577
12	75	-19.31940
12	76	-21.13359
12	77	-23.07313
12	78	-25.14184
12	79	-27.34261
12	80	-29.67743
12	81	-32.14736
12	82	-34.75256
12	83	-37.49231
12	84	-40.36500
12	85	-43.36812
12	86	-46.49832
12	87	-49.75139
12	88	-53.12230
12	89	-56.60522
12	90	-60.19357
12	91	-63.88007
12	92	-67.65678
12	93	-71.51517
12	94	-75.44618
12	95	-79.44028
12	96	-83.48756
12	97	-87.57777
12	98	-91.70040
12	99	-95.84475
12	100	-100.00000
13	0	-100.00000
13	1	-95.73814
13	2	-91.46655
13	3	-87.17561
13	4	-82.85589
13	5	-78.49827
13	6	-74.09406
13	7	-69.63512
13	8	-65.11401
13	9	-60.52419
13	10	-55.86015
13	11	-51.11768
13	12	-46.29411
13	13	-41.38860
13	14	-36.40244
13	15	-31.33943
13	16	-26.20628
13	17	-21.01301
13	18	-15.77341
13	19	-10.50545
13	20	-5.23173
13	21	0.02016
13	22	5.21747
13	23	10.32213
13	24	15.29102
13	25	20.07643
13	26	24.62698
13	27	28.88900
13	28	32.80840
13	29	36.33299
13	30	39.41512
13	31	42.01449
13	32	44.10084
13	33	45.65617
13	34	46.67615
13	35	47.17066
13	36	47.16316
13	37	46.68916
13	38	45.79389
13	39	44.52960
13	40	42.95268
13	41	41.12099
13	42	39.09150
13	43	36.91846
13	44	34.65194
13	45	32.33696
13	46	30.01294
13	47	27.71348
13	48	25.46642
13	49	23.29403
13	50	21.21336
13	51	19.23662
13	52	17.37161
13	53	15.62214
13	54	13.98850
13	55	12.46783
13	56	11.05453
13	57	9.74063
13	58	8.51615
13	59	7.36945
13	60	6.28749
13	61	5.25621
13	62	4.26077
13	63	3.28584
13	64	2.31588
13	65	1.33535
13	66	0.32895
13	67	-0.71817
13	68	-1.82024
13	69	-2.99073
13	70	-4.24223
13	71	-5.58635
13	72	-7.03367
13	73	-8.59369
13	74	-10.27482
13	75	-12.08437
13	76	-14.02859
13	77	-16.11264
13	78	-18.34068
13	79	-20.71580
13	80	-23.24014
13	81	-25.91481
13	82	-28.73996
13	83	-31.71474
13	84	-34.83737
13	85	-38.10504
13	86	-41.51404
13	87	-45.05968
13	88	-48.73636
13	89	-52.53760
13	90	-56.45607
13	91	-60.48366
13	92	-64.61152
13	93	-68.83016
13	94	-73.12947
13	95	-77.49887
13	96	-81.92732
13	97	-86.40342
13	98	-90.91552
